,host_id,neighbourhood_f,longitude,room_type_f,calculated_host_listings_count,availability_365
23962,93487618.0,135.0,-74.0072,1.0,2.0,285.0
23963,3088873.0,12.0,-73.96239,1.0,1.0,0.0
23964,30523475.0,12.0,-73.96175,0.0,1.0,0.0
23965,5047712.0,12.0,-73.94298,1.0,1.0,0.0
23966,1373836.0,33.0,-73.99285,1.0,1.0,0.0
23967,230961710.0,12.0,-73.95501,1.0,1.0,234.0
23968,19873203.0,12.0,-73.95848,1.0,1.0,82.0
23969,268757078.0,54.0,-73.94915,0.0,2.0,171.0
23970,32128412.0,97.0,-73.98496,1.0,1.0,0.0
23971,27443386.0,19.0,-73.97889,0.0,1.0,0.0
23972,32844422.0,19.0,-73.98491,1.0,1.0,0.0
23973,152132335.0,31.0,-73.90289,0.0,1.0,197.0
23974,34397256.0,95.0,-73.83727,0.0,1.0,310.0
23975,4534649.0,2.0,-73.95371,0.0,3.0,84.0
23976,7678663.0,15.0,-73.95274,0.0,1.0,0.0
23977,3329425.0,30.0,-73.94506,1.0,1.0,210.0
23978,269345151.0,15.0,-73.94847,1.0,1.0,87.0
23979,39541748.0,11.0,-73.99887,1.0,1.0,0.0
23980,22069376.0,19.0,-73.98635,1.0,1.0,123.0
23981,266505967.0,144.0,-73.89883,0.0,1.0,363.0
23982,13337141.0,23.0,-73.98612,1.0,1.0,0.0
23983,69942.0,28.0,-73.95058,0.0,1.0,322.0
23984,56656728.0,43.0,-74.00834,1.0,5.0,107.0
23985,24878388.0,16.0,-73.97806,0.0,2.0,250.0
23986,108512889.0,39.0,-73.92095,2.0,1.0,359.0
23987,131544841.0,26.0,-73.98037,1.0,1.0,10.0
23988,39868106.0,50.0,-73.99204,1.0,1.0,0.0
23989,1027417.0,16.0,-73.9814,1.0,1.0,22.0
23990,33535733.0,1.0,-73.9672,0.0,1.0,0.0
23991,50770601.0,68.0,-73.97962,1.0,5.0,312.0
23992,182434290.0,49.0,-73.91328,0.0,2.0,188.0
23993,163565274.0,37.0,-73.79847,1.0,1.0,8.0
23994,220969093.0,20.0,-73.95247,1.0,1.0,145.0
23995,120137482.0,25.0,-73.9205,0.0,1.0,0.0
23996,1462483.0,1.0,-73.9834,0.0,2.0,164.0
23997,9532490.0,19.0,-73.9886,1.0,3.0,0.0
23998,2196491.0,71.0,-73.98514,0.0,3.0,35.0
23999,9501531.0,2.0,-73.94505,0.0,3.0,359.0
24000,21127377.0,19.0,-73.98915,0.0,1.0,14.0
24001,258243498.0,12.0,-73.94694,0.0,3.0,365.0
24002,65639106.0,4.0,-73.94927,1.0,1.0,0.0
24003,145328112.0,28.0,-73.96183,1.0,1.0,0.0
24004,359537.0,11.0,-74.00552,1.0,1.0,365.0
24005,10826049.0,20.0,-73.95256,0.0,1.0,0.0
24006,222270217.0,20.0,-73.95989,1.0,1.0,58.0
24007,79105834.0,25.0,-73.93415,0.0,9.0,229.0
24008,21938126.0,6.0,-73.94444,0.0,2.0,20.0
24009,20587549.0,12.0,-73.94698,0.0,1.0,188.0
24010,106043391.0,20.0,-73.94491,0.0,1.0,0.0
24011,227413647.0,83.0,-73.87708,0.0,1.0,16.0
24012,266333619.0,30.0,-73.93166,1.0,1.0,75.0
24013,42435983.0,19.0,-73.98322,1.0,1.0,287.0
24014,33786241.0,28.0,-73.95641,1.0,1.0,4.0
24015,6924461.0,44.0,-73.91429,0.0,1.0,68.0
24016,34908118.0,12.0,-73.95136,1.0,1.0,0.0
24017,259669775.0,73.0,-73.95218,1.0,2.0,103.0
24018,228545931.0,28.0,-73.95455,1.0,1.0,57.0
24019,87835557.0,56.0,-73.90911,1.0,1.0,283.0
24020,93211521.0,19.0,-73.98156,1.0,1.0,0.0
24021,62407.0,19.0,-73.9844,0.0,1.0,26.0
24022,450050.0,2.0,-73.95267,0.0,1.0,83.0
24023,1732559.0,7.0,-73.99482,0.0,2.0,80.0
24024,33624354.0,77.0,-74.00592,1.0,1.0,0.0
24025,61265293.0,15.0,-73.961,0.0,1.0,48.0
24026,95688223.0,29.0,-73.96704,1.0,1.0,92.0
24027,195831980.0,6.0,-73.94791,1.0,1.0,137.0
24028,1886695.0,21.0,-73.9078,0.0,1.0,29.0
24029,37376980.0,28.0,-73.94974,1.0,1.0,0.0
24030,246680134.0,12.0,-73.95949,0.0,2.0,16.0
24031,10441070.0,20.0,-73.94233,1.0,1.0,0.0
24032,1226850.0,45.0,-73.96042,0.0,1.0,0.0
24033,99511145.0,2.0,-73.94829,0.0,2.0,10.0
24034,48899796.0,117.0,-73.95378,0.0,2.0,42.0
24035,261187437.0,111.0,-74.0039,0.0,6.0,358.0
24036,102442325.0,51.0,-73.94848,0.0,1.0,0.0
24037,3473672.0,12.0,-73.9377,1.0,1.0,313.0
24038,159735335.0,24.0,-73.96014,0.0,1.0,0.0
24039,123580100.0,37.0,-73.83008,0.0,2.0,62.0
24040,65476654.0,8.0,-73.98081,0.0,1.0,0.0
24041,198021963.0,111.0,-73.98886,0.0,1.0,14.0
24042,193744745.0,7.0,-73.99279,0.0,1.0,0.0
24043,210602.0,14.0,-73.99032,1.0,1.0,0.0
24044,8901437.0,6.0,-73.9401,1.0,1.0,0.0
24045,40078170.0,43.0,-74.00743,1.0,1.0,163.0
24046,26443890.0,12.0,-73.93689,0.0,1.0,0.0
24047,17555570.0,15.0,-73.92368,0.0,12.0,51.0
24048,57257950.0,20.0,-73.95849,1.0,4.0,248.0
24049,24631934.0,19.0,-73.97646,1.0,1.0,363.0
24050,77103886.0,7.0,-73.9969,0.0,1.0,191.0
24051,4080758.0,29.0,-73.96528,1.0,1.0,0.0
24052,20134221.0,22.0,-73.96831,0.0,1.0,0.0
24053,220709091.0,90.0,-74.02497,1.0,1.0,288.0
24054,10086230.0,12.0,-73.95395,1.0,1.0,27.0
24055,9605945.0,173.0,-73.81532,1.0,1.0,36.0
24056,27844914.0,6.0,-73.93995,0.0,2.0,45.0
24057,62285182.0,20.0,-73.95145,1.0,1.0,0.0
24058,7641397.0,12.0,-73.93984,0.0,1.0,0.0
24059,14747290.0,21.0,-73.91658,0.0,1.0,349.0
24060,50755667.0,10.0,-73.98649,1.0,3.0,201.0
24061,16288928.0,16.0,-73.97636,1.0,2.0,351.0
24062,3772684.0,12.0,-73.94921,0.0,2.0,11.0
24063,231327254.0,52.0,-73.99933,1.0,1.0,244.0
24064,4463379.0,34.0,-73.99656,1.0,1.0,0.0
24065,249881559.0,12.0,-73.9402,1.0,1.0,162.0
24066,23423684.0,6.0,-73.92856,1.0,1.0,59.0
24067,7474069.0,30.0,-73.94181,0.0,3.0,244.0
24068,5071632.0,111.0,-73.97857,1.0,1.0,287.0
24069,252437123.0,79.0,-74.00277,1.0,1.0,19.0
24070,101276529.0,37.0,-73.83343,0.0,1.0,343.0
24071,13785996.0,12.0,-73.96618,0.0,1.0,0.0
24072,156948703.0,103.0,-73.87342,1.0,6.0,341.0
24073,4173868.0,30.0,-73.93583,0.0,1.0,0.0
24074,36082598.0,6.0,-73.95222,1.0,2.0,273.0
24075,238750007.0,2.0,-73.94757,1.0,3.0,265.0
24076,10099608.0,20.0,-73.94633,1.0,1.0,6.0
24077,27462282.0,2.0,-73.95251,0.0,1.0,0.0
24078,94039418.0,21.0,-73.92478,0.0,1.0,0.0
24079,48988714.0,12.0,-73.95544,1.0,3.0,353.0
24080,4406876.0,28.0,-73.95391,1.0,1.0,329.0
24081,46096478.0,29.0,-73.96816,0.0,1.0,0.0
24082,13225047.0,12.0,-73.95945,0.0,3.0,0.0
24083,165054817.0,171.0,-73.83929,1.0,1.0,336.0
24084,21694306.0,43.0,-74.01379,1.0,1.0,0.0
24085,127082964.0,21.0,-73.92546,0.0,2.0,0.0
24086,4499538.0,2.0,-73.94186,1.0,1.0,0.0
24087,59654765.0,15.0,-73.95079,0.0,1.0,0.0
24088,99246264.0,1.0,-73.97011,1.0,1.0,120.0
24089,6754369.0,46.0,-73.80247,0.0,4.0,297.0
24090,1343352.0,8.0,-73.98144,1.0,1.0,0.0
24091,213795822.0,21.0,-73.90765,0.0,2.0,327.0
24092,3194190.0,19.0,-73.98934,1.0,1.0,128.0
24093,262452748.0,19.0,-73.98208,1.0,2.0,170.0
24094,107836752.0,7.0,-73.99597,1.0,1.0,0.0
24095,44754726.0,2.0,-73.9369,1.0,1.0,0.0
24096,27131793.0,83.0,-73.89329,0.0,1.0,0.0
24097,3103656.0,21.0,-73.91141,0.0,2.0,332.0
24098,20444114.0,69.0,-73.85178,0.0,1.0,252.0
24099,43446271.0,2.0,-73.95794,0.0,1.0,79.0
24100,1405374.0,18.0,-73.92543,0.0,1.0,4.0
24101,6285979.0,32.0,-73.99543,1.0,1.0,0.0
24102,11490581.0,7.0,-73.99487,1.0,1.0,7.0
24103,65804.0,19.0,-73.98873,2.0,2.0,24.0
24104,76572037.0,101.0,-74.01798,1.0,1.0,43.0
24105,13187595.0,21.0,-73.93131,1.0,1.0,1.0
24106,83549989.0,48.0,-73.99523,1.0,1.0,0.0
24107,32999831.0,71.0,-73.98756,1.0,1.0,85.0
24108,21172422.0,14.0,-74.00409,1.0,1.0,0.0
24109,367815.0,6.0,-73.95677,1.0,2.0,0.0
24110,11526146.0,12.0,-73.94638,1.0,1.0,0.0
24111,259229690.0,31.0,-73.89382,1.0,4.0,75.0
24112,37579015.0,7.0,-73.99315,0.0,5.0,126.0
24113,100935364.0,34.0,-73.98129,0.0,2.0,0.0
24114,4254417.0,116.0,-73.82922,0.0,1.0,351.0
24115,71886811.0,45.0,-73.95999,0.0,3.0,90.0
24116,128385204.0,73.0,-73.94296,0.0,1.0,0.0
24117,840868.0,30.0,-73.93851,1.0,2.0,67.0
24118,61649734.0,21.0,-73.91515,0.0,2.0,9.0
24119,841179.0,21.0,-73.90794,1.0,1.0,251.0
24120,21960625.0,37.0,-73.82138,1.0,1.0,0.0
24121,71402091.0,22.0,-73.95945,1.0,1.0,0.0
24122,144002200.0,34.0,-73.99305,1.0,1.0,7.0
24123,73456844.0,43.0,-74.01002,1.0,1.0,102.0
24124,3570170.0,52.0,-74.00088,0.0,1.0,0.0
24125,75458625.0,39.0,-73.9186,0.0,4.0,365.0
24126,1463509.0,84.0,-73.87004,1.0,1.0,2.0
24127,5341060.0,75.0,-74.03195,1.0,1.0,313.0
24128,92493393.0,158.0,-74.11311,1.0,5.0,362.0
24129,11366961.0,68.0,-73.98252,1.0,1.0,0.0
24130,98235552.0,2.0,-73.9533,0.0,1.0,0.0
24131,82444858.0,7.0,-73.98457,1.0,1.0,0.0
24132,166366283.0,1.0,-73.97103,1.0,1.0,64.0
24133,28290772.0,56.0,-73.90768,0.0,2.0,340.0
24134,48539240.0,68.0,-73.98289,0.0,2.0,0.0
24135,11528.0,8.0,-73.96113,0.0,1.0,333.0
24136,1468247.0,19.0,-73.98742,0.0,1.0,0.0
24137,22100836.0,50.0,-73.98532,0.0,3.0,0.0
24138,57322447.0,18.0,-73.92616,1.0,1.0,0.0
24139,150832.0,12.0,-73.96048,1.0,1.0,0.0
24140,26434803.0,21.0,-73.91261,0.0,2.0,0.0
24141,38753504.0,6.0,-73.9193,0.0,1.0,0.0
24142,1112560.0,6.0,-73.95741,0.0,3.0,192.0
24143,47423579.0,22.0,-73.95794,2.0,1.0,0.0
24144,4702833.0,17.0,-73.98172,1.0,1.0,77.0
24145,39916890.0,19.0,-73.98883,0.0,1.0,0.0
24146,69376422.0,30.0,-73.93816,0.0,1.0,0.0
24147,425806.0,2.0,-73.94606,1.0,1.0,0.0
24148,18597974.0,56.0,-73.93017,0.0,1.0,0.0
24149,2598539.0,68.0,-73.98449,1.0,1.0,278.0
24150,4655461.0,33.0,-73.99739,1.0,1.0,15.0
24151,798380.0,18.0,-73.92984,1.0,1.0,172.0
24152,23345098.0,103.0,-73.87667,0.0,1.0,115.0
24153,5443000.0,19.0,-73.98223,0.0,2.0,0.0
24154,10645724.0,15.0,-73.93955,0.0,1.0,0.0
24155,137274917.0,7.0,-73.9917,0.0,12.0,267.0
24156,211069875.0,111.0,-73.99297,0.0,1.0,0.0
24157,221213143.0,26.0,-73.98219,1.0,9.0,287.0
24158,19001556.0,19.0,-73.98025,0.0,2.0,0.0
24159,64673584.0,8.0,-73.97487,1.0,1.0,1.0
24160,5137740.0,8.0,-73.97293,2.0,1.0,0.0
24161,169653.0,8.0,-73.9701,1.0,1.0,0.0
24162,7050126.0,1.0,-73.978,1.0,2.0,90.0
24163,3920522.0,14.0,-74.00119,0.0,1.0,90.0
24164,271863165.0,77.0,-74.00431,0.0,1.0,252.0
24165,45093051.0,2.0,-73.95166,0.0,2.0,351.0
24166,27921386.0,63.0,-73.83474,0.0,1.0,0.0
24167,133657043.0,2.0,-73.94723,0.0,1.0,0.0
24168,48952468.0,6.0,-73.94283,1.0,1.0,232.0
24169,29582882.0,1.0,-73.96957,1.0,1.0,98.0
24170,65112370.0,6.0,-73.94417,0.0,1.0,0.0
24171,34359486.0,2.0,-73.94671,1.0,1.0,128.0
24172,6570630.0,21.0,-73.93317,0.0,2.0,36.0
24173,107179840.0,21.0,-73.92931,1.0,1.0,0.0
24174,6842719.0,12.0,-73.93959,0.0,2.0,89.0
24175,45767988.0,22.0,-73.96025,1.0,1.0,17.0
24176,31989023.0,68.0,-73.98299,0.0,1.0,0.0
24177,33833815.0,13.0,-73.97995,1.0,1.0,0.0
24178,129646758.0,54.0,-73.95085,1.0,2.0,294.0
24179,9197101.0,119.0,-73.91718,0.0,1.0,338.0
24180,193947911.0,56.0,-73.92102,1.0,1.0,1.0
24181,64568425.0,24.0,-73.96083,1.0,1.0,0.0
24182,26483902.0,19.0,-73.98735,1.0,1.0,157.0
24183,5097458.0,12.0,-73.94575,0.0,1.0,364.0
24184,21091779.0,6.0,-73.92318,0.0,3.0,288.0
24185,88207924.0,18.0,-73.91958,1.0,1.0,0.0
24186,44802851.0,12.0,-73.96426,1.0,1.0,1.0
24187,16866.0,19.0,-73.983,0.0,2.0,0.0
24188,77603717.0,79.0,-73.98907,1.0,1.0,0.0
24189,2747221.0,28.0,-73.9583,1.0,1.0,7.0
24190,56043282.0,8.0,-73.98025,1.0,1.0,0.0
24191,219333557.0,103.0,-73.86722,0.0,7.0,0.0
24192,64065593.0,1.0,-73.97139,1.0,13.0,327.0
24193,18381155.0,19.0,-73.98112,0.0,1.0,0.0
24194,213824132.0,30.0,-73.9325,1.0,1.0,41.0
24195,17638424.0,81.0,-73.87552,0.0,8.0,174.0
24196,11559235.0,2.0,-73.94889,0.0,1.0,87.0
24197,1935291.0,28.0,-73.96034,0.0,1.0,70.0
24198,20043437.0,6.0,-73.95189,0.0,1.0,5.0
24199,34578795.0,56.0,-73.9173,0.0,1.0,0.0
24200,16413765.0,28.0,-73.94735,1.0,1.0,30.0
24201,13061712.0,29.0,-73.96557,1.0,1.0,177.0
24202,455017.0,30.0,-73.93706,0.0,1.0,351.0
24203,17624300.0,12.0,-73.94421,0.0,1.0,357.0
24204,12128527.0,14.0,-73.99784,1.0,2.0,257.0
24205,24333820.0,15.0,-73.96282,0.0,1.0,0.0
24206,185889529.0,85.0,-73.75835,0.0,3.0,340.0
24207,17713747.0,30.0,-73.93298,0.0,3.0,159.0
24208,61980894.0,21.0,-73.92596,0.0,1.0,90.0
24209,15631610.0,123.0,-74.00568,1.0,1.0,0.0
24210,25352847.0,12.0,-73.9534,1.0,2.0,64.0
24211,6297445.0,43.0,-74.0051,1.0,1.0,0.0
24212,99296570.0,82.0,-73.95799,0.0,5.0,204.0
24213,155318905.0,14.0,-73.99898,0.0,1.0,0.0
24214,41620310.0,28.0,-73.94816,1.0,1.0,0.0
24215,71968525.0,111.0,-73.99795,2.0,1.0,177.0
24216,24967136.0,6.0,-73.93153,1.0,2.0,77.0
24217,180126576.0,19.0,-73.98367,0.0,3.0,0.0
24218,16305093.0,17.0,-73.97595,1.0,2.0,0.0
24219,7889472.0,2.0,-73.95672,1.0,1.0,89.0
24220,142590597.0,70.0,-73.87391,0.0,6.0,179.0
24221,39739038.0,4.0,-73.93493,0.0,2.0,179.0
24222,182709.0,19.0,-73.98825,1.0,1.0,65.0
24223,188969229.0,21.0,-73.91878,0.0,1.0,91.0
24224,3940516.0,15.0,-73.95863,0.0,1.0,0.0
24225,4797755.0,28.0,-73.94694,1.0,1.0,0.0
24226,1474071.0,16.0,-73.98136,0.0,1.0,303.0
24227,222900797.0,28.0,-73.96507,0.0,1.0,239.0
24228,9165739.0,14.0,-74.00108,0.0,1.0,0.0
24229,16154405.0,28.0,-73.94659,0.0,1.0,7.0
24230,103862923.0,20.0,-73.9525,0.0,1.0,0.0
24231,177188159.0,28.0,-73.96223,1.0,1.0,277.0
24232,5187497.0,21.0,-73.91447,0.0,2.0,0.0
24233,1355112.0,3.0,-73.96764,1.0,2.0,159.0
24234,255845450.0,4.0,-73.94225,1.0,1.0,102.0
24235,207523208.0,19.0,-73.98277,1.0,1.0,80.0
24236,46389451.0,11.0,-74.00508,1.0,3.0,169.0
24237,33527075.0,81.0,-73.87627,0.0,2.0,2.0
24238,30097523.0,2.0,-73.94988,1.0,1.0,0.0
24239,11313668.0,12.0,-73.94997,0.0,2.0,0.0
24240,159608581.0,21.0,-73.91183,0.0,1.0,0.0
24241,6489574.0,19.0,-73.98619,1.0,1.0,1.0
24242,1338262.0,38.0,-73.99111,1.0,3.0,224.0
24243,71379648.0,21.0,-73.91344,0.0,1.0,0.0
24244,1443812.0,12.0,-73.96439,1.0,2.0,128.0
24245,210916369.0,88.0,-73.85975,0.0,1.0,0.0
24246,48961085.0,56.0,-73.92491,0.0,1.0,0.0
24247,7670501.0,6.0,-73.93104,0.0,1.0,68.0
24248,100128949.0,56.0,-73.91311,0.0,4.0,136.0
24249,225790094.0,54.0,-73.92685,0.0,3.0,365.0
24250,4111640.0,23.0,-73.98192,0.0,1.0,235.0
24251,39548500.0,28.0,-73.95298,1.0,1.0,0.0
24252,79298323.0,126.0,-73.89357,0.0,3.0,163.0
24253,1400369.0,9.0,-73.99566,1.0,1.0,278.0
24254,116599.0,3.0,-73.96536,1.0,3.0,365.0
24255,108746563.0,15.0,-73.93597,1.0,1.0,13.0
24256,22024939.0,19.0,-73.98291,1.0,1.0,0.0
24257,23293950.0,123.0,-74.01133,1.0,1.0,275.0
24258,5053976.0,6.0,-73.95878,0.0,3.0,364.0
24259,6913285.0,6.0,-73.95544,1.0,1.0,0.0
24260,30247261.0,53.0,-73.99683,1.0,1.0,0.0
24261,4331581.0,13.0,-73.97746,1.0,1.0,0.0
24262,17108681.0,28.0,-73.95056,1.0,1.0,3.0
24263,33832598.0,46.0,-73.78196,1.0,1.0,81.0
24264,121926104.0,12.0,-73.9593,0.0,1.0,0.0
24265,810311.0,15.0,-73.9549,0.0,1.0,89.0
24266,192407842.0,8.0,-73.9763,1.0,1.0,224.0
24267,11371978.0,1.0,-73.9777,1.0,1.0,0.0
24268,198328249.0,21.0,-73.91513,2.0,2.0,365.0
24269,130476089.0,14.0,-73.99962,0.0,2.0,0.0
24270,105455587.0,63.0,-73.85667,0.0,1.0,0.0
24271,36960740.0,64.0,-73.99419,1.0,1.0,9.0
24272,51340124.0,14.0,-73.99213,1.0,2.0,0.0
24273,19233353.0,24.0,-73.95866,0.0,2.0,0.0
24274,42483494.0,17.0,-73.9789,0.0,1.0,102.0
24275,92897185.0,111.0,-74.0025,0.0,2.0,46.0
24276,53621.0,6.0,-73.93781,1.0,2.0,270.0
24277,3691863.0,6.0,-73.94095,0.0,1.0,362.0
24278,131622175.0,16.0,-73.97607,1.0,1.0,258.0
24279,10525320.0,28.0,-73.9534,2.0,2.0,173.0
24280,47023469.0,8.0,-73.97348,0.0,3.0,270.0
24281,215577249.0,21.0,-73.90445,1.0,8.0,320.0
24282,9917136.0,15.0,-73.92363,0.0,3.0,67.0
24283,37872024.0,15.0,-73.9243,0.0,1.0,32.0
24284,1411399.0,56.0,-73.91325,0.0,5.0,323.0
24285,100829279.0,1.0,-73.97148,1.0,3.0,211.0
24286,195704869.0,10.0,-73.98934,1.0,1.0,144.0
24287,14049772.0,135.0,-74.00656,1.0,1.0,308.0
24288,3629866.0,6.0,-73.94815,0.0,1.0,301.0
24289,250115747.0,44.0,-73.91051,0.0,4.0,154.0
24290,31469635.0,2.0,-73.94659,0.0,2.0,55.0
24291,1512565.0,4.0,-73.95418,0.0,3.0,112.0
24292,27661888.0,5.0,-73.98049,1.0,1.0,46.0
24293,28717495.0,43.0,-74.00656,1.0,1.0,0.0
24294,10383481.0,3.0,-73.96715,1.0,1.0,280.0
24295,2680820.0,37.0,-73.81699,0.0,3.0,322.0
24296,10698270.0,28.0,-73.95532,0.0,2.0,263.0
24297,74982218.0,2.0,-73.95156,0.0,2.0,0.0
24298,265644639.0,22.0,-73.95824,0.0,1.0,70.0
24299,6643482.0,24.0,-73.96046,0.0,1.0,227.0
24300,226764496.0,28.0,-73.95831,0.0,4.0,18.0
24301,22481311.0,12.0,-73.95472,1.0,1.0,0.0
24302,15892935.0,79.0,-74.01562,0.0,1.0,0.0
24303,42691960.0,2.0,-73.94658,0.0,2.0,0.0
24304,12162311.0,6.0,-73.93285,1.0,1.0,167.0
24305,34992043.0,37.0,-73.83105,0.0,2.0,330.0
24306,14707270.0,64.0,-73.99351,1.0,1.0,0.0
24307,216738447.0,6.0,-73.95217,1.0,1.0,88.0
24308,10703290.0,28.0,-73.94911,0.0,3.0,0.0
24309,9870396.0,68.0,-73.98922,1.0,1.0,281.0
24310,6439477.0,12.0,-73.94862,0.0,1.0,146.0
24311,1644914.0,26.0,-73.98008,2.0,1.0,0.0
24312,2449193.0,7.0,-73.99241,0.0,1.0,10.0
24313,139357580.0,49.0,-73.90447,0.0,8.0,320.0
24314,45673606.0,12.0,-73.94502,0.0,1.0,0.0
24315,12573650.0,21.0,-73.92298,0.0,1.0,0.0
24316,11189753.0,13.0,-73.96995,1.0,4.0,350.0
24317,16026934.0,19.0,-73.97882,0.0,1.0,0.0
24318,151293286.0,6.0,-73.96034,1.0,1.0,0.0
24319,10016960.0,6.0,-73.9233,0.0,1.0,310.0
24320,1506795.0,12.0,-73.9608,1.0,1.0,0.0
24321,447754.0,76.0,-73.99399,1.0,1.0,183.0
24322,197368927.0,73.0,-73.95211,2.0,8.0,358.0
24323,12573771.0,77.0,-74.00563,0.0,1.0,0.0
24324,124345.0,26.0,-73.97977,1.0,1.0,234.0
24325,143070465.0,6.0,-73.94781,0.0,1.0,0.0
24326,219727469.0,6.0,-73.91077,0.0,4.0,52.0
24327,205745676.0,37.0,-73.82005,0.0,9.0,341.0
24328,5908577.0,15.0,-73.95042,1.0,2.0,41.0
24329,1653951.0,90.0,-74.02833,1.0,1.0,216.0
24330,219305025.0,84.0,-73.86961,0.0,1.0,1.0
24331,18008678.0,8.0,-73.97038,1.0,2.0,0.0
24332,52022983.0,8.0,-73.9652,1.0,1.0,0.0
24333,43671.0,33.0,-73.99306,1.0,1.0,196.0
24334,906200.0,12.0,-73.95803,1.0,1.0,233.0
24335,47219962.0,24.0,-73.96175,1.0,2.0,229.0
24336,211678783.0,4.0,-73.93988,0.0,1.0,0.0
24337,74374901.0,7.0,-73.99069,1.0,1.0,48.0
24338,126830432.0,11.0,-74.00528,1.0,1.0,32.0
24339,35307662.0,52.0,-74.00111,0.0,1.0,0.0
24340,1029021.0,6.0,-73.93179,1.0,3.0,43.0
24341,38483415.0,4.0,-73.94602,0.0,4.0,365.0
24342,24831061.0,1.0,-73.98026,1.0,8.0,0.0
24343,60291768.0,81.0,-73.87116,1.0,2.0,64.0
24344,33738190.0,79.0,-73.99643,0.0,3.0,0.0
24345,30442701.0,56.0,-73.91304,0.0,1.0,0.0
24346,4107826.0,10.0,-73.98841,0.0,1.0,0.0
24347,66913051.0,12.0,-73.94172,1.0,1.0,49.0
24348,107374902.0,1.0,-73.96524,1.0,1.0,41.0
24349,7351.0,10.0,-73.98892,0.0,3.0,87.0
24350,7241732.0,31.0,-73.90604,0.0,1.0,0.0
24351,51372003.0,22.0,-73.96724,0.0,2.0,213.0
24352,9576121.0,12.0,-73.9488,0.0,1.0,0.0
24353,485738.0,19.0,-73.98549,1.0,1.0,0.0
24354,87393824.0,198.0,-73.79806,0.0,1.0,0.0
24355,35657710.0,30.0,-73.9399,0.0,1.0,90.0
24356,32357613.0,6.0,-73.92196,0.0,3.0,0.0
24357,111978355.0,81.0,-73.87252,1.0,2.0,140.0
24358,23913300.0,12.0,-73.96574,1.0,2.0,76.0
24359,5894425.0,7.0,-73.9949,1.0,1.0,193.0
24360,79402.0,12.0,-73.95775,1.0,1.0,0.0
24361,25178532.0,8.0,-73.97984,1.0,1.0,0.0
24362,48370755.0,30.0,-73.93089,0.0,1.0,0.0
24363,2811538.0,53.0,-73.99603,1.0,1.0,90.0
24364,131705586.0,13.0,-73.97287,0.0,2.0,364.0
24365,186251769.0,6.0,-73.9516,1.0,1.0,34.0
24366,105753805.0,81.0,-73.87476,0.0,1.0,302.0
24367,106894257.0,56.0,-73.92626,1.0,1.0,0.0
24368,7199306.0,7.0,-73.98476,1.0,1.0,0.0
24369,8636732.0,22.0,-73.9676,1.0,2.0,0.0
24370,208911587.0,152.0,-73.76479,1.0,1.0,44.0
24371,3988031.0,7.0,-73.99706,1.0,1.0,0.0
24372,42741722.0,2.0,-73.95444,0.0,2.0,0.0
24373,146944.0,19.0,-73.98594,1.0,1.0,0.0
24374,2423554.0,15.0,-73.94967,0.0,1.0,324.0
24375,42835213.0,54.0,-73.95047,0.0,2.0,35.0
24376,4166168.0,40.0,-73.9847,1.0,1.0,67.0
24377,58437137.0,11.0,-74.0046,1.0,1.0,0.0
24378,159187644.0,189.0,-73.90162,0.0,1.0,89.0
24379,36959636.0,20.0,-73.94566,0.0,1.0,0.0
24380,7727013.0,2.0,-73.94289,0.0,2.0,24.0
24381,90237608.0,44.0,-73.90077,0.0,1.0,0.0
24382,1447684.0,20.0,-73.95835,0.0,3.0,365.0
24383,171339086.0,8.0,-73.96425,0.0,1.0,0.0
24384,4298167.0,26.0,-73.97583,1.0,1.0,188.0
24385,56078939.0,108.0,-74.24084,0.0,1.0,364.0
24386,5042847.0,52.0,-73.99985,1.0,1.0,0.0
24387,1470471.0,6.0,-73.95203,0.0,1.0,199.0
24388,36229779.0,6.0,-73.95767,1.0,1.0,0.0
24389,34880938.0,46.0,-73.78298,0.0,1.0,55.0
24390,257973120.0,23.0,-73.98543,1.0,1.0,284.0
24391,152263768.0,2.0,-73.94293,0.0,1.0,101.0
24392,17921511.0,12.0,-73.96338,1.0,1.0,0.0
24393,222261103.0,4.0,-73.94349,1.0,1.0,93.0
24394,13754273.0,12.0,-73.9417,0.0,1.0,0.0
24395,17473615.0,7.0,-73.99706,0.0,1.0,0.0
24396,23596542.0,15.0,-73.93529,1.0,1.0,0.0
24397,331223.0,22.0,-73.96068,1.0,1.0,0.0
24398,41484943.0,0.0,-73.9744,0.0,2.0,18.0
24399,264109370.0,4.0,-73.94399,1.0,1.0,11.0
24400,235734225.0,21.0,-73.92134,0.0,1.0,356.0
24401,14329995.0,2.0,-73.95168,1.0,1.0,0.0
24402,211115242.0,44.0,-73.89643,0.0,1.0,0.0
24403,8435624.0,15.0,-73.96369,1.0,1.0,0.0
24404,1537501.0,16.0,-73.9852,1.0,1.0,365.0
24405,18922562.0,7.0,-73.99751,0.0,1.0,0.0
24406,21410914.0,45.0,-73.95928,0.0,6.0,133.0
24407,238324936.0,7.0,-73.98772,0.0,3.0,152.0
24408,57573249.0,2.0,-73.93927,1.0,2.0,0.0
24409,252361.0,36.0,-73.99123,1.0,1.0,238.0
24410,1334373.0,7.0,-73.99248,1.0,1.0,5.0
24411,211018651.0,7.0,-73.99376,1.0,1.0,360.0
24412,126292511.0,1.0,-73.96566,2.0,1.0,0.0
